pozo,fecha,tipo de registro,estrangulador (pg),nivel medio de los disparos (mbmr),gradiente pozo (kg/cm2/m),gradiente yacimiento (kg/cm2/m),presion superficie (kg/cm2),de fondo cerrado gradiente de yacimiento (kg/cm2),de fondo cerrado gradiente de pozo (kg/cm2)
SITIO GRANDE 1001,1996-04-11,CERRADO,N/A,3885.0,0.0,0.056,18.81,347.59,322.21
SITIO GRANDE 1001,1996-12-13,CERRADO,N/A,3885.0,0.0,0.056,41.05,299.9,326.96
SITIO GRANDE 1001,1997-02-14,CERRADO,N/A,3846.5,0.0,0.056,78.32,312.45,325.04
SITIO GRANDE 1001,2000-02-18,CERRADO,N/A,3846.5,0.0,0.056,54.79,311.07,334.67
SITIO GRANDE 1001,2000-06-03,CERRADO,N/A,3846.5,0.0,0.056,117.31,324.42,334.36
SITIO GRANDE 1001,2000-07-09,CERRADO,N/A,3846.5,0.0,0.056,91.95,322.04,313.83
SITIO GRANDE 1001,2000-12-15,CERRADO,N/A,3846.5,0.0,0.056,91.42,320.94,330.94
SITIO GRANDE 1001,2001-06-03,CERRADO,N/A,3846.5,0.0,0.056,71.76,337.15,334.39
SITIO GRANDE 1001,2001-12-09,CERRADO,N/A,3846.5,0.0,0.056,71.25,336.79,336.99
SITIO GRANDE 1001,2002-06-03,CERRADO,N/A,3846.5,0.0,0.056,73.25,338.52,331.56
SITIO GRANDE 1001,2002-03-07,CERRADO,N/A,3846.5,0.0,0.056,82.63,344.6,331.62
SITIO GRANDE 1001,2002-03-10,CERRADO,N/A,3846.5,0.0,0.056,10.84,315.72,331.77
SITIO GRANDE 1001,2003-02-14,CERRADO,N/A,3846.0,0.0,0.056,128.05,322.49,332.81
SITIO GRANDE 1001,2003-08-23,CERRADO,N/A,3832.0,0.0,0.056,118.02,342.58,0.0
SITIO GRANDE 1001,2014-02-27,CERRADO,N/A,3832.0,0.0,0.056,0.0,340.65,355.85
SITIO GRANDE 1001,2015-10-01,CERRADO,N/A,3832.0,0.0,0.056,0.0,340.5,358.48
SITIO GRANDE 1001,2015-02-19,CERRADO,N/A,3832.0,0.0,0.056,0.0,340.73,357.77
SITIO GRANDE 1001,2015-04-22,CERRADO,N/A,3832.0,0.0,0.056,0.0,302.74,358.06
SITIO GRANDE 1011,1993-09-11,CERRADO,N/A,4097.0,0.0,0.056,0.0,302.94,305.33
SITIO GRANDE 1011,1993-09-12,CERRADO,N/A,4097.0,0.0,0.056,0.0,291.04,314.37
SITIO GRANDE 1011,2001-10-20,CERRADO,N/A,4097.0,0.0,0.056,104.0,286.99,319.06
SITIO GRANDE 1011,2002-02-10,CERRADO,N/A,4097.0,0.0,0.056,0.0,265.52,324.99
SITIO GRANDE 1011,2003-05-18,CERRADO,N/A,4097.0,0.0,0.056,2.64,321.89,321.72
SITIO GRANDE 1011,2003-04-08,CERRADO,N/A,4097.0,0.0,0.056,0.0,321.47,320.69
SITIO GRANDE 1011,2008-09-07,CERRADO,"3/4""",4097.0,0.0,0.056,10.34,328.74,337.18
SITIO GRANDE 1011,2008-05-12,CERRADO,"3/4""",4097.0,0.0,0.056,10.62,332.85,336.74
SITIO GRANDE 1011,2009-04-18,CERRADO,"3/4""",4097.0,0.0,0.056,29.75,318.66,338.55
SITIO GRANDE 1011,2012-08-30,CERRADO,N/A,4097.0,0.0,0.0,129.11,336.59,0.0
SITIO GRANDE 1011,2013-07-30,CERRADO,N/A,4097.0,0.0,0.0,7.01,345.68,0.0
SITIO GRANDE 1011,2014-10-08,CERRADO,N/A,4097.0,0.0,0.0,5.59,345.15,0.0
SITIO GRANDE 1011,2015-04-17,CERRADO,N/A,4097.0,0.0,0.056,3.49,345.84,342.67
SITIO GRANDE 1011,2016-02-10,CERRADO,N/A,4050.4059,0.0,0.056,5.8,351.59,339.42
SITIO GRANDE 1011,2016-02-10,CERRADO,N/A,4050.4059,0.0,0.056,0.0,0.0,339.27
SITIO GRANDE 1011,2016-08-10,CERRADO,N/A,4050.0,0.0,0.056,0.0,0.0,339.5
SITIO GRANDE 1021,1984-07-14,CERRADO,N/A,3982.5,0.0,0.056,0.0,0.0,306.7
SITIO GRANDE 1021,1984-07-18,CERRADO,N/A,3982.5,0.0,0.056,0.0,0.0,306.9
SITIO GRANDE 1021,1984-12-11,CERRADO,N/A,3840.0,0.0,0.056,0.0,0.0,292.84
SITIO GRANDE 1021,1985-07-04,CERRADO,N/A,3840.0,0.0,0.056,0.0,0.0,288.15
SITIO GRANDE 1021,1993-05-25,CERRADO,N/A,3840.0,0.0,0.056,0.0,0.0,0.0
SITIO GRANDE 1021,1999-11-18,CERRADO,N/A,3840.0,0.0,0.056,0.0,0.0,332.25
SITIO GRANDE 1021,2000-06-01,CERRADO,N/A,3840.0,0.0,0.056,0.0,0.0,332.85
SITIO GRANDE 1021,2003-06-04,CERRADO,N/A,3800.0,0.0,0.056,0.0,0.0,330.18
SITIO GRANDE 1021,2003-06-16,CERRADO,N/A,3800.0,0.0,0.07085,0.0,0.0,340.51
SITIO GRANDE 1021,2004-07-13,CERRADO,N/A,3793.0,0.0,0.07085,0.0,0.0,326.25
SITIO GRANDE 1021,2007-05-20,CERRADO,N/A,3800.0,0.0,0.07085,0.0,0.0,345.84
SITIO GRANDE 1021,2008-01-23,CERRADO,"5/8""",3800.0,0.0,0.07085,0.0,0.0,351.75
SITIO GRANDE 1021,2008-10-07,CERRADO,"5/8""",3793.0,0.0,0.07085,0.0,0.0,350.71
SITIO GRANDE 1021,2009-04-18,CERRADO,"5/8""",3800.0,0.0,0.07085,0.0,0.0,353.3
SITIO GRANDE 1021,2011-03-26,CERRADO,"5/8""",3793.0,0.0,0.07085,0.0,0.0,359.08
